LEAID,NAME_LEA19,STCOUNTY,NAME_COUNTY19,COUNT,LANDAREA,WATERAREA
4809570,Bastrop Independent School District,48021,Bastrop County,1,426.8677388,4.382076674
4829760,McDade Independent School District,48021,Bastrop County,1,65.01241164,0.191345288
4809720,Beeville Independent School District,48025,Bee County,1,341.8284502,0.035312133
4807470,Academy Independent School District,48027,Bell County,1,57.13462533,0.51736147
4809860,Belton Independent School District,48027,Bell County,1,177.2225497,22.88448441
4842330,Temple Independent School District,48027,Bell County,1,59.8207262,0.256542115
4807590,Alamo Heights Independent School District,48029,Bexar County,1,9.303166656,0.02059469
4817850,East Central Independent School District,48029,Bexar County,1,190.5367913,9.20789633
4818150,Edgewood Independent School District,48029,Bexar County,1,16.75171777,0.045040749
4820160,Fort Sam Houston Independent School District,48029,Bexar County,1,5.323851694,0.004642493
4822470,Harlandale Independent School District,48029,Bexar County,1,14.40182464,0.081795746
4824990,Judson Independent School District,48029,Bexar County,1,55.11736193,0.427271864
4826370,Lackland Independent School District,48029,Bexar County,1,10.37331331,0.001708888
4832940,North East Independent School District,48029,Bexar County,1,132.4981282,0.307263586
4836450,Randolph Field Independent School District,48029,Bexar County,1,4.132616445,0.040121808
4838730,San Antonio Independent School District,48029,Bexar County,1,74.46538903,0.543701361
4840680,South San Antonio Independent School District,48029,Bexar County,1,15.74288954,0.042430699
4840920,Southside Independent School District,48029,Bexar County,1,104.1259573,2.093900435
4840950,Southwest Independent School District,48029,Bexar County,1,107.4954726,1.47823542
4825890,Kopperl Independent School District,48035,Bosque County,1,107.0352963,8.140758567
4830300,Meridian Independent School District,48035,Bosque County,1,141.7949018,2.765756444
4831380,Morgan Independent School District,48035,Bosque County,1,61.34928965,1.004396932
4816570,De Kalb Independent School District,48037,Bowie County,1,257.3962323,3.767215524
4823490,Hooks Independent School District,48037,Bowie County,1,62.90684976,1.527241825
4823700,Hubbard Independent School District,48037,Bowie County,1,17.96099326,0.040867371
4827060,Leary Independent School District,48037,Bowie County,1,9.737472915,0.0776409
4827390,Liberty-Eylau Independent School District,48037,Bowie County,1,64.53910134,7.317974832
4828830,Malta Independent School District,48037,Bowie County,1,16.64047401,0.28202872
4829460,Maud Independent School District,48037,Bowie County,1,35.96717475,4.232447409
4832340,New Boston Independent School District,48037,Bowie County,1,104.7838059,2.223485978
4835130,Pleasant Grove Independent School District,48037,Bowie County,1,55.04082065,2.030563462
4836630,Red Lick Independent School District,48037,Bowie County,1,9.520297777,0.191261118
4836750,Redwater Independent School District,48037,Bowie County,1,75.36183334,15.07287833
4840320,Simms Independent School District,48037,Bowie County,1,145.4905015,0.999196907
4842480,Texarkana Independent School District,48037,Bowie County,1,29.65640922,0.198814435
4808090,Alvin Independent School District,48039,Brazoria County,1,250.1572996,1.086915075
4808310,Angleton Independent School District,48039,Brazoria County,1,378.7107589,55.98365591
4811190,Brazosport Independent School District,48039,Brazoria County,1,185.7541657,138.3142903
4814670,Columbia-Brazoria Independent School District,48039,Brazoria County,1,234.045318,14.15165669
4816260,Damon Independent School District,48039,Brazoria County,1,60.94092328,0.883572047
4816290,Danbury Independent School District,48039,Brazoria County,1,63.61333759,2.819989127
4841970,Sweeny Independent School District,48039,Brazoria County,1,147.0019645,32.40687486
4807350,College Station Independent School District,48041,Brazos County,1,102.0572049,0.640531153
4807950,Alpine Independent School District,48043,Brewster County,1,1914.084754,2.188046817
4828980,Marathon Independent School District,48043,Brewster County,1,2027.573607,3.235904182
4839060,San Vicente Independent School District,48043,Brewster County,1,1551.734945,2.671700023
4842390,Terlingua Common School District,48043,Brewster County,1,690.0990055,0.693147613
4840290,Silverton Independent School District,48045,Briscoe County,1,541.2970558,12.88403537
4811580,Brooks County Independent School District,48047,Brooks County,1,940.8787736,2.762139438
4811700,Brownwood Independent School District,48049,Brown County,1,139.1326728,0.425667609
4817790,Early Independent School District,48049,Brown County,1,83.9726269,0.167278767
4812460,Caldwell Independent School District,48051,Burleson County,1,383.8886779,5.016686178
4840620,Snook Independent School District,48051,Burleson County,1,178.3020786,2.621155001
4827870,Lockhart Independent School District,48055,Caldwell County,1,336.0100657,1.148911887
4812480,Calhoun County Independent School District,48057,Calhoun County,1,506.6988225,525.9668805
4809280,Baird Independent School District,48059,Callahan County,1,374.1373721,0.912475656
4811680,Brownsville Independent School District,48061,Cameron County,1,97.28859362,4.623957331
4822530,Harlingen Consolidated Independent School District,48061,Cameron County,1,85.88169636,0.766775753
4826040,La Feria Independent School District,48061,Cameron County,1,34.50342048,0.935934066
4828290,Los Fresnos Consolidated Independent School District,48061,Cameron County,1,304.0912506,180.9888826
4835250,Point Isabel Independent School District,48061,Cameron County,1,111.8994177,195.1645135
4837170,Rio Hondo Independent School District,48061,Cameron County,1,82.36765614,1.510472249
4838790,San Benito Consolidated Independent School District,48061,Cameron County,1,98.90550844,4.171955623
4839330,Santa Maria Independent School District,48061,Cameron County,1,26.92474135,1.240630845
4839360,Santa Rosa Independent School District,48061,Cameron County,1,26.27225532,0.06800572
4834230,Panhandle Independent School District,48065,Carson County,1,549.383713,11.58731353
4808880,Atlanta Independent School District,48067,Cass County,1,242.9212745,9.041813707
4810440,Bloomburg Independent School District,48067,Cass County,1,32.55636011,0.07372621
4827540,Linden-Kildare Consolidated Independent School District,48067,Cass County,1,273.4370321,0.92872245
4829910,McLeod Independent School District,48067,Cass County,1,33.04267703,0.070999171
4836210,Queen City Independent School District,48067,Cass County,1,101.7611031,11.42968925
4817160,Dimmitt Independent School District,48069,Castro County,1,436.9360437,10.38258015
4822650,Hart Independent School District,48069,Castro County,1,151.8198698,3.538479715
4832220,Nazareth Independent School District,48069,Castro County,1,105.7787638,2.764215124
4808190,Anahuac Independent School District,48071,Chambers County,1,339.542023,122.4360993
4809450,Barbers Hill Independent School District,48071,Chambers County,1,79.12174342,113.9918614
4817880,East Chambers Independent School District,48071,Chambers County,1,146.8319629,5.263900064
4807980,Alto Independent School District,48073,Cherokee County,1,195.6599351,0.626299041
4824590,Jacksonville Independent School District,48073,Cherokee County,1,258.3367606,2.717206026
4832610,New Summerfield Independent School District,48073,Cherokee County,1,57.51220894,1.454521797
4809750,Bellevue Independent School District,48077,Clay County,1,156.6106743,1.104555697
4822980,Henrietta Independent School District,48077,Clay County,1,409.5618567,22.74771157
4834710,Petrolia Consolidated Independent School District,48077,Clay County,1,216.7220937,1.185464566
4831470,Morton Independent School District,48079,Cochran County,1,230.4352151,0.28215845
4837380,Robert Lee Independent School District,48081,Coke County,1,466.8379379,11.9496156
4839210,Santa Anna Independent School District,48083,Coleman County,1,318.2789831,1.560384064
4807890,Allen Independent School District,48085,Collin County,1,29.17617881,0.087192296
4808340,Anna Independent School District,48085,Collin County,1,60.64327518,0.66395713
4819080,Farmersville Independent School District,48085,Collin County,1,76.70836197,9.26039001
4828380,Lovejoy Independent School District,48085,Collin County,1,16.66037719,0.405986051
4829850,McKinney Independent School District,48085,Collin County,1,106.7283115,2.289052691
4830120,Melissa Independent School District,48085,Collin County,1,30.99751003,0.497486475
4835100,Plano Independent School District,48085,Collin County,1,95.90189877,0.463340757
4835850,Princeton Independent School District,48085,Collin County,1,47.1433609,16.16853669
4846530,Wylie Independent School District,48085,Collin County,1,34.6552706,5.825621586
4836970,Rice Consolidated Independent School District,48089,Colorado County,1,408.1570826,8.529893575
4821990,Gustine Independent School District,48093,Comanche County,1,118.9153483,0.03846234
4840170,Sidney Independent School District,48093,Comanche County,1,87.87560637,0.221786742
4833980,Paint Rock Independent School District,48095,Concho County,1,309.7898137,8.731179063
4812510,Callisburg Independent School District,48097,Cooke County,1,131.5746648,5.634289039
4820220,Gainesville Independent School District,48097,Cooke County,1,78.83183088,0.164278367
4827570,Lindsay Independent School District,48097,Cooke County,1,40.85154526,0.064748949
4831860,Muenster Independent School District,48097,Cooke County,1,190.1754066,0.726293326
4840380,Sivells Bend Independent School District,48097,Cooke County,1,75.55961147,1.628646156
4843860,Valley View Independent School District,48097,Cooke County,1,78.14441264,3.643645839
4844490,Walnut Bend Independent School District,48097,Cooke County,1,20.75569732,0
4833900,Paducah Independent School District,48101,Cottle County,1,801.1307875,1.240661347
4815540,Crane Independent School District,48103,Crane County,1,782.1231554,3.600822861
4815690,Crockett County Consolidated Common School District,48105,Crockett County,1,2806.383528,0.96090368
4836390,Ralls Independent School District,48107,Crosby County,1,299.3715944,4.16482393
4842570,Texline Independent School District,48111,Dallam County,1,607.7841797,1.975153939
4813230,Cedar Hill Independent School District,48113,Dallas County,1,36.21052877,5.935307036
4815210,Coppell Independent School District,48113,Dallas County,1,23.0761212,1.720180943
4816230,Dallas Independent School District,48113,Dallas County,1,372.903954,9.618140702
4816860,DeSoto Independent School District,48113,Dallas County,1,22.36289821,0.023875786
4817640,Duncanville Independent School District,48113,Dallas County,1,29.4361194,0.10144603
4820340,Garland Independent School District,48113,Dallas County,1,84.73437058,8.587737472
4821420,Grand Prairie Independent School District,48113,Dallas County,1,47.77222057,5.7286416
4823250,Highland Park Independent School District,48113,Dallas County,1,6.227489857,0.007345208
4824420,Irving Independent School District,48113,Dallas County,1,50.3734388,0.702054604
4826670,Lancaster Independent School District,48113,Dallas County,1,37.35406805,0.142217647
4830390,Mesquite Independent School District,48113,Dallas County,1,54.82480421,0.221948905
4837020,Richardson Independent School District,48113,Dallas County,1,46.14655049,0.083734365
4841880,Sunnyvale Independent School District,48113,Dallas County,1,17.22514313,2.281357288
4826610,Lamesa Independent School District,48115,Dawson County,1,342.9009687,0.870978167
4844370,Walcott Independent School District,48117,Deaf Smith County,1,468.0253136,3.393667075
4808670,Argyle Independent School District,48121,Denton County,1,34.94732099,0.387798708
