St_Dist_Code,NAME_LEA19,STCD116,COUNT,LANDAREA,WATERAREA
1303450,Macon County School District,1302,1,400.6620645,5.344393874
1303480,Madison County School District,1309,1,282.3278007,3.267171894
1303510,Marietta City School District,1306,2,3.882958145,0.003879169
1303510,Marietta City School District,1311,2,19.52309277,0.070411137
1303540,Marion County School District,1302,1,366.0169271,1.463376278
1303570,McDuffie County School District,1310,1,257.4717373,8.924375325
1303600,McIntosh County School District,1301,1,431.341868,142.5520462
1303630,Meriwether County School District,1303,1,501.1962812,4.20954962
1303660,Miller County School District,1302,1,282.4228475,1.23990227
1303690,Mitchell County School District,1302,1,508.0691177,1.677108156
1303720,Monroe County School District,1308,1,396.0915838,2.17910083
1303750,Montgomery County School District,1312,1,240.3529464,3.53906659
1303780,Morgan County School District,1310,1,347.403393,7.217311045
1303840,Murray County School District,1314,1,344.4939305,2.208366989
1303870,Muscogee County School District,1302,2,94.6948704,1.409898038
1303870,Muscogee County School District,1303,2,47.71229288,2.909498422
1303930,Newton County School District,1304,2,128.8279675,2.39411534
1303930,Newton County School District,1310,2,143.7177207,3.001311975
1303960,Oconee County School District,1310,1,184.3348263,2.03977779
1303990,Oglethorpe County School District,1310,1,439.0458489,2.992247454
1304020,Paulding County School District,1314,1,312.3290482,2.012654499
1304050,Peach County School District,1302,1,150.2843843,1.034173517
1304080,Pelham City School District,1302,1,4.077507309,0
1304110,Pickens County School District,1309,2,110.1122179,0.517873056
1304110,Pickens County School District,1314,2,121.9471669,0.134897922
1304140,Pierce County School District,1301,1,340.449616,2.780221762
1304170,Pike County School District,1303,1,215.8703307,3.534720624
1304200,Polk County School District,1314,1,310.3329483,1.807628066
1304220,Pulaski County School District,1308,1,249.2613699,1.948505553
1304260,Putnam County School District,1310,1,344.6818213,16.00465292
1304290,Quitman County School District,1302,1,151.2374096,9.327570244
1304320,Rabun County School District,1309,1,370.1401439,6.887789055
1304350,Randolph County School District,1302,1,428.236049,2.637093685
1304380,Richmond County School District,1312,1,324.3320069,4.252655225
1304410,Rockdale County School District,1304,1,129.8184733,2.279081988
1304440,Rome City School District,1314,1,31.53577314,0.74145247
1304470,Schley County School District,1302,1,166.9085725,0.914926633
1304500,Screven County School District,1312,1,645.7714735,10.09736609
1304530,Seminole County School District,1302,1,237.5359013,19.02009893
1304540,Social Circle City School District,1310,1,14.57567564,0.108925987
1304560,Stephens County School District,1309,1,179.138284,5.060163599
1304590,Stewart County School District,1302,1,458.7484788,4.864302074
1304620,Sumter County School District,1302,1,482.8772504,9.734192205
1304650,Talbot County School District,1302,1,391.3774045,3.384899081
1304680,Taliaferro County School District,1310,1,194.6074796,0.739672539
1304770,Tattnall County School District,1312,1,470.5377222,7.444841057
1304800,Taylor County School District,1302,1,376.6863364,3.012191176
1304830,Telfair County School District,1308,1,437.3074686,6.701343404
1304860,Terrell County School District,1302,1,335.738888,1.964264699
1304890,Thomas County School District,1308,1,529.4315101,7.643230779
1304950,Thomasville City School District,1308,1,15.010768,0.13260602
1304980,Tift County School District,1308,1,260.7609298,8.028197814
1305040,Toombs County School District,1312,1,346.9133008,6.625839193
1305070,Towns County School District,1309,1,166.4639493,5.325364828
1305100,Treutlen County School District,1312,1,199.4331209,3.013766087
1305130,Trion City School District,1314,1,3.834384947,0.012235964
1305190,Turner County School District,1308,1,285.4152845,4.565152812
1305220,Twiggs County School District,1308,1,359.2472081,3.387031137
1305250,Union County School District,1309,1,322.0854062,6.981789877
1305280,Upson County School District,1303,1,323.466701,4.087048666
1305310,Valdosta City School District,1308,1,35.96488092,0.458576642
1305340,Vidalia City School District,1312,1,17.88395661,0.370960406
1305370,Walker County School District,1314,1,443.5515624,0.633086331
1305390,Walton County School District,1310,1,313.4944548,3.077667541
1305430,Ware County School District,1301,1,899.2234342,8.763755276
1305460,Warren County School District,1310,1,284.3579229,2.329925081
1305490,Washington County School District,1310,1,678.5096305,5.846040213
1305550,Wayne County School District,1301,1,641.9367526,6.860358812
1305580,Webster County School District,1302,1,209.3565611,0.906630455
1305640,Wheeler County School District,1312,1,295.4895478,4.778798975
1305670,White County School District,1309,1,240.7433552,1.513312031
1305700,Whitfield County School District,1314,1,269.8851902,0.599408569
1305730,Wilcox County School District,1308,1,377.8107767,4.304123417
1305760,Wilkes County School District,1310,1,469.5007888,4.59342939
1305790,Wilkinson County School District,1308,1,449.2143879,2.735456689
1305850,Worth County School District,1308,1,570.7121767,4.043146146
1313053,Chattahoochee County for Fort Benning,1302,1,189.1718328,1.649593743
1313215,Muscogee County for Fort Benning,1302,1,74.07203779,0.212319517
1500030,Hawaii Department of Education,1501,2,209.0206719,176.3552182
1500030,Hawaii Department of Education,1502,2,6213.048569,4371.433025
1600001,West Bonner County School District 83,1601,1,735.6878179,45.99649381
1600002,Lake Pend Oreille School District 84,1601,1,995.0972082,138.9019837
1600009,Troy School District 287,1601,1,119.0760227,0.209108305
1600010,Whitepine Joint School District 288,1601,1,684.6811591,7.10639084
1600030,Aberdeen School District 58,1602,1,298.9252402,20.55042224
1600060,American Falls Joint School District 381,1602,1,903.3320401,39.29405889
1600090,Arbon Elementary School District 383,1602,1,184.1945102,0.040195553
1600138,Salmon River School District 243,1601,1,647.5880236,3.62034689
1600139,Mountain View School District 244,1601,1,7459.95803,21.28215575
1600150,Avery School District 394,1601,1,1530.914316,3.260512018
1600180,Basin School District 72,1601,1,807.6906851,2.022523656
1600240,Bear Lake County School District 33,1602,1,956.9712528,73.92100156
1600270,Blackfoot School District 55,1602,1,479.7546452,3.732750499
1600300,Blaine County School District 61,1602,1,2637.59644,17.38352378
1600330,Bliss Joint School District 234,1602,1,214.1836553,1.177291169
1600360,Boise City Independent School District 1,1601,2,281.6726803,2.708171621
1600360,Boise City Independent School District 1,1602,2,212.5436794,4.098749106
1600420,Boundary County School District 101,1601,1,1268.679157,9.374119494
1600450,Bruneau-Grand View Joint School District 365,1601,2,5096.848777,27.34794254
1600450,Bruneau-Grand View Joint School District 365,1602,2,93.29741605,1.498320842
1600480,Buhl Joint School District 412,1602,1,233.4974973,2.189259564
1600490,Butte County Joint School District 111,1602,1,2353.706247,2.977431556
1600510,Caldwell School District 132,1601,1,21.89121841,0.470256233
1600540,Camas County School District 121,1602,1,1074.211197,4.481809954
1600570,Cambridge Joint School District 432,1601,1,555.3900466,4.964661998
1600600,Vallivue School District 139,1601,1,138.0516265,6.019109741
1600630,Cascade School District 422,1601,1,1260.362444,39.0788521
1600660,Cassia County Joint School District 151,1602,1,2456.852024,7.56214855
1600690,Castleford School District 417,1601,2,23.95888089,0.017686955
1600690,Castleford School District 417,1602,2,424.8010099,2.694071556
1600720,Challis Joint School District 181,1602,1,4058.759852,13.67749387
1600750,Clark County School District 161,1602,1,1763.01844,1.082756754
1600780,Coeur d'Alene School District 271,1601,1,318.9679338,30.37660638
1600810,Cottonwood Joint School District 242,1601,1,208.6143341,0.361201287
1600815,Plummer-Worley Joint School District 44,1601,1,404.023909,6.36456694
1600840,Council School District 13,1601,1,756.1759178,3.022536784
1600870,Culdesac Joint School District 342,1601,1,113.4293012,0.002068735
1600900,Dietrich School District 314,1602,1,119.0287986,0.974958185
1600930,Bonneville Joint School District 93,1602,1,442.7977377,2.388192146
1600960,Preston Joint School District 201,1602,1,419.5639725,3.167392667
1601020,Emmett Independent School District 221,1601,1,564.1841742,4.823160957
1601050,Filer School District 413,1602,1,743.6176751,3.641345443
1601080,Firth School District 59,1602,1,449.77997,1.338724735
1601110,Fremont County Joint School District 215,1602,1,1816.890703,32.19344607
1601140,Fruitland School District 373,1601,1,73.52519046,1.007798106
1601170,Garden Valley School District 71,1601,1,785.9837725,3.331859839
1601200,Genesee Joint School District 282,1601,1,178.7718464,0.020870367
1601230,Glenns Ferry Joint School District 192,1601,2,75.76970627,0.734888733
1601230,Glenns Ferry Joint School District 192,1602,2,825.3732878,4.741704209
1601260,Gooding Joint School District 231,1602,1,386.4003443,1.341844441
1601290,Grace Joint School District 148,1602,1,298.3146752,1.059473249
1601380,Hagerman Joint School District 233,1602,1,52.13410062,1.927744453
1601410,Hansen School District 415,1602,1,62.06499297,0.479083301
1601440,Highland Joint School District 305,1601,1,348.2146717,0.520618628
1601470,Homedale Joint School District 370,1601,1,60.51362053,1.411633954
1601500,Horseshoe Bend School District 73,1601,1,282.3610063,0.758340193
1601530,Idaho Falls School District 91,1602,1,338.8469101,1.717137686
1601570,Jefferson County Joint School District 251,1602,1,339.2006129,5.055902576
1601590,Jerome Joint School District 261,1602,1,311.7572657,1.843846767
1601620,Kamiah Joint School District 304,1601,1,171.5216731,1.130639215
1601650,Kellogg Joint School District 391,1601,1,565.1287566,2.197360374
1601680,Kendrick Joint School District 283,1601,1,166.2980674,0.129561604
1601710,Kimberly School District 414,1602,1,111.5461365,0.417847882
1601740,Kootenai Joint School District 274,1601,1,187.0761957,22.32827295
1601770,Kuna Joint School District 3,1601,1,205.2543448,1.004919714
1601800,Lakeland Joint School District 272,1601,1,385.0010803,10.01070893
1601830,Lapwai School District 341,1601,1,394.135747,4.56548872
1601860,Lewiston Independent School District 340,1601,1,139.4830976,3.286632602
1601900,Mackay Joint School District 182,1602,1,1028.331438,2.986673683
1601920,Madison School District 321,1602,1,339.9280649,3.064201842
1601950,Marsh Valley Joint School District 21,1602,1,784.6501246,1.070322334
1601980,Marsing Joint School District 363,1601,1,285.683512,1.7894886
1602030,McCall-Donnelly Joint School District 421,1601,1,2406.298452,29.33882049
1602060,Meadows Valley School District 11,1601,1,385.6962082,2.971669367
1602070,Melba Joint School District 136,1601,1,556.2897735,3.24123162
1602100,Meridian Joint School District 2,1601,2,317.9012077,1.692058805
1602100,Meridian Joint School District 2,1602,2,13.17858731,0.055071684
1602130,Middleton School District 134,1601,1,89.77852137,0.409804601
1602160,Midvale School District 433,1601,1,458.8495483,6.806608756
1602190,Minidoka County Joint School District 331,1602,1,952.9535341,14.03646503
1602220,Moscow School District 281,1601,1,120.228147,0.035228349
1602250,Mountain Home School District 193,1602,1,1938.533586,19.91787877
1602280,Mullan School District 392,1601,1,76.86901213,0.096741375
1602310,Murtaugh Joint School District 418,1602,1,102.2502629,1.687107045
1602340,Nampa School District 131,1601,1,92.65673277,5.100064942
1602370,New Plymouth School District 372,1601,1,171.8448495,1.069449743
1602400,Nezperce Joint School District 302,1601,1,220.8473116,0.091847144
1602430,North Gem School District 149,1602,1,372.8489182,2.495229708
1602460,Notus School District 135,1601,1,36.10648389,0.477446228
1602490,Oneida County School District 351,1602,1,1181.253732,1.583447105
1602520,Orofino Joint School District 171,1601,1,2046.118536,24.19718045
1602550,Parma School District 137,1601,1,83.22465896,1.787785503
1602580,Payette Joint School District 371,1601,1,171.9021548,1.451346107
1602610,Pleasant Valley Elementary School District 364,1601,1,1229.021499,1.986527351
1602640,Pocatello School District 25,1602,1,324.7672758,34.52029121
1602670,Post Falls School District 273,1601,1,59.4264734,1.004807744
1602700,Potlatch School District 285,1601,1,344.1460157,0.307869766
1602730,Prairie Elementary School District 191,1602,1,211.0469825,1.215729957
1602760,Richfield School District 316,1602,1,473.3008342,1.138209907
1602790,Ririe Joint School District 252,1602,1,134.3743581,2.564500299
